Restaurant Name,Ratings,Address,Contact Number
Punjabi Zaika,4.0,"1/5060 Buliding No., Desh Bandhu Gupta Road, Karol Bagh, Delhi - 110005, Near Khalsa College,Sant Nagar","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-ts,mobilesv icon-lk,mobilesv icon-acb,mobilesv icon-wx"
Shudh Vaishno Hotel,4.1,"T- 32,33,34, Karampura, Delhi - 110015, Super Market,Opposite Milan Cinema,New Moti Nagar","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-rq,mobilesv icon-acb,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-acb"
Radha Swami Vaishno Dhaba,4.1,"C 23, Uttam Nagar, Delhi - 110059, Near East Opposite Pali Factory","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-acb,mobilesv icon-lk,mobilesv icon-vu,mobilesv icon-rq,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-po"
Shri Krishna Dhaba,3.9,"26B/12 , Desh Band Gupta Road , Anand Parvath, Karol Bagh, Delhi - 110005, Near Karol Bagh , New Delhi","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-lk"
Gopi Vaishno Dhaba,3.2,"Plot No 619/7, Main Road, Chattarpur, Delhi - 110074, Truck Market, Opposite Tivoli Garden","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-acb,mobilesv icon-vu,mobilesv icon-po"
Bhola Dhaba.,3.7,"Shop Number-1, Hospital Road, Bhogal, Delhi - 110014, Near Guru Nanak Market,Jangpura.","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-nm"
New Utsav Rasoi,3.7,"B - 118, Shiv Mandir Road, Swaroop Nagar, Delhi - 110042, Near Shiv Mandir","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ts,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-lk"
Bollywood Masala,3.7,"E-4/7, Krishna Nagar, Delhi - 110051, Near Goyal Nursing Home","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji"
Sagar Ratna (DLF Place Mall..,3.9,"2nd Floor,Food Cout , Dlf Place Mall, Saket, Delhi - 110017","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-nm,mobilesv icon-rq,mobilesv icon-yz,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-vu"
Chacha Ka Dhaba,3.3,"Shop Number- AM 03, Ansal Commercial Complex, Main Road, Omega 1, Noida - 201310, Near Alpha Golf Link 1st, Near Evergreen Sweets","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-lk,mobilesv icon-lk,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-acb,mobilesv icon-ji"
Saini Foods,3.4,"Shop No-1,Kaushik Complex, Gurgaon Sector 17, Gurgaon - 122001, Near Discovery Wine Shop &  IFFCO Chowk","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-po,mobilesv icon-nm,mobilesv icon-ji,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-yz"
Pandit Ji Amritsari Kulcha ..,4.1,"RU- 22, Pitampura, Delhi - 110034, Opposite Power House, New Delhi","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-ji,mobilesv icon-ji"
Sagar Rathnam Restaurants P..,3.7,"3F, Ground Floor, Kamla Nagar, Delhi - 110007, Near Bada Gol Chakkar","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-lk,mobilesv icon-ts,mobilesv icon-rq,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-ts"
The Brijwasi Restaurant,4.0,"Shop Number-379, Main Road, Chandni Chowk, Delhi - 110006, Near Bikanerwala","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-po,mobilesv icon-acb,mobilesv icon-ji,mobilesv icon-acb"
New Family Kailash Bhojnaly..,4.1,"A-10 /, Nasirpur Fatak Road, Ashok Nagar Ghaziabad, Ghaziabad - 201001, Near Holichild School","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-nm,mobilesv icon-lk,mobilesv icon-rq,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-wx,mobilesv icon-wx"
Dosa Junction,4.1,"Surajkund Road, Surajkund, Faridabad - 121009, Near Eros Garden, Near 1st Indian Oil Petrol Pump, Charmswood Village","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-ji,mobilesv icon-ts,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-acb"
Soni Bhojnalaya,4.2,"161, Kuncha Ghasi Ram, Fatehpuri, Delhi - 110006, Near Fatehpuri Maszid","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-yz"
Satyam Vegetarian,3.9,"93, Sri Aurobindo Marg, Adchini-sarvodaya Enclave, Delhi - 110017, Near IIT Campus","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-po,mobilesv icon-po,mobilesv icon-po,mobilesv icon-po"
Om Bhojnalaya,4.0,"Plot Number 12, Beta 1-greater Noida, Noida - 201310, Near Rampur Market, Opposite Authority, Rampur Jagir","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-ts,mobilesv icon-ts"
Nbc Restaurant,4.1,"Shop No.2 , Building Number 1644/B, Thanna Road, Najafgarh, Delhi - 110043, Near Vikas Hospital , B Block","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-ts,mobilesv icon-acb,mobilesv icon-rq,mobilesv icon-ji,mobilesv icon-acb,mobilesv icon-wx,mobilesv icon-yz,mobilesv icon-vu"
Bunty Chaap Tandoori Juncti..,3.7,"Shop No-7 , Second Floor, Galleria Market-1, Crossing Republik, Ghaziabad - 201016, Near Golf Course","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-acb,mobilesv icon-po,mobilesv icon-po,mobilesv icon-ts,mobilesv icon-nm"
Southern Treat Pure Veg Fam..,3.5,"Shop Number-B1/31, Noida Sector 50, Noida - 201307, Near Noida City Centre, Central Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-acb,mobilesv icon-vu,mobilesv icon-nm,mobilesv icon-wx"
Satguru Dhaba,3.9,"Shop No-18/52,Grd Flr, East Patel Nagar, Delhi - 110008, Nr Neel Kanth Mandir","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-acb,mobilesv icon-lk,mobilesv icon-rq,mobilesv icon-vu"
Rajesh Food Point (Pure Veg..,4.2,"B-4 Syndicate Enclave, Dabri, Delhi - 110045, Opp.pankha Road","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-acb,mobilesv icon-po"
Shree Shyam Rasoi And Cater..,3.8,"Shop Number 8, Dharam Colony, Palam Vihar Road, Gurgaon - 122017, Opposite Power House","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-acb,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-acb,mobilesv icon-wx"
A Dilli Restaurant,3.9,"A-6, Loni, Ghaziabad - 201102, Near Ram Park, Near Saharanpur Road","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-nm"
Chamunda Cafe,3.8,"Shop No-22, Okhla Industrial Area Phase 3, Delhi - 110020, Near Moser Bear 43b","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-vu"
Sagar Ratna,4.0,"R1 , 2 & 4 , Gulmohar Shopping Complex , Sector 15 C, Noida Sector 15, Noida - 201301","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-wx,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-rq,mobilesv icon-rq"
Gupta Sweet Corner,3.9,"129, Bangla Sahib Marg, Connaught Place, Delhi - 110001, Near Gol Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-po,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-ts"
Balji Rasoi,3.8,"House No-467, Madanpuri Gurgaon, Gurgaon - 122006, Opposite Gali No-4","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-ts,mobilesv icon-yz,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-wx"
ASAP - As Spicy As Possible,4.0,"Shop No. 16, Garden Galleria Market, Noida Sector 46, Noida - 201303","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-yz,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-yz,mobilesv icon-po,mobilesv icon-wx"
Mr-Nitin,3.6,"Shop Number-27/94 B, Shahdara, Delhi - 110032, Near Vishwas Nagar ,  Jwala Nagar , Tikona Park","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-yz,mobilesv icon-ts,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ji"
Dhaba Nh-10,3.8,"E -53 PHASE -2 First FLOOR, MAIN ROHTAK ROAD, Nangloi, Delhi - 110041, OPP METRO PILLAR NO-417","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-ji,mobilesv icon-rq"
Sardar Ji Malai Chap Wale,3.6,"Shop Number 24, Crossing Republik, Ghaziabad - 201016, Near Panchsheel Well Bazaar, Near By Airtel Office","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-vu,mobilesv icon-rq,mobilesv icon-rq,mobilesv icon-vu,mobilesv icon-acb,mobilesv icon-nm,mobilesv icon-acb,mobilesv icon-nm,mobilesv icon-wx"
Bal Gopal Pure Vegetarian,4.1,"Shop Number 46, Rajouri Garden, Delhi - 110027, Near Ansal Plaza Building,Dda Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-nm,mobilesv icon-lk"
Wah Ji Wah Restaurant,3.4,"Shop Number 2, Main Surajkund Road, Faridabad Sector 41, Faridabad - 121010, Near Sector 41-42, Opposite Omaxe Forest Spa","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-ba,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-rq,mobilesv icon-nm,mobilesv icon-wx,mobilesv icon-lk"
Anna South Indian Fast Food,4.1,"Shop Number-8, Ground Floor, Main Road, Lajpat Nagar 1, Delhi - 110024, Opposite Anand Chole Bhature, Main Krishna Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-po"
Kumar Punjabi Dhaba,3.8,"Site-1/608, Vikaspuri Road, Vikaspuri, Delhi - 110018, Near Vikaspuri Mod","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-po,mobilesv icon-wx,mobilesv icon-acb"
A One Family Restaurant,4.0,"B 41, Sector 1 Complex, Imt Manesar, Gurgaon - 122052, Near Savoy Suites","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-rq,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-ts,mobilesv icon-yz"
Gulati Dhaba,4.1,"Wz-62/D, Janakpuri, Delhi - 110058, Passangi Pur Market, Near Durga Mandir","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-yz,mobilesv icon-wx"
Brijwasi Bhoj,4.0,"Shop Number - 376, Main Road, Chandni Chowk, Delhi - 110006, Outside Kuncha Ghasi Ram","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-nm,mobilesv icon-po"
Vanakkam Madras Cafe,4.0,"Shop No 1, H Block, Vikaspuri, Delhi - 110018, DDA Market, Near K R Mangalam School","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-po,mobilesv icon-lk,mobilesv icon-acb,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-wx"
Peturams Pure Veg,4.0,"Add : Plot Number 180/5, Main Road, Vasundhara Sector 16, Ghaziabad - 201012, Near Agrasen Chowk","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-lk,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-ji,mobilesv icon-ts,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-nm,mobilesv icon-wx"
Sonu Shuddh Bhojnalaya,3.6,"B-1/ 1b, Janta Flats, Mayur Vihar Phase 3, Delhi - 110096, Gd Colony, Main Market, Near Ryan International School","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-acb,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-ts"
Sehdev Saini Dhaba,4.0,"Saba Appartment, Main Dadri Road, Noida Sector 44, Noida - 201303, Near Village Chhelera, Near Sheetal Petrol Pump","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-yz,mobilesv icon-vu,mobilesv icon-wx,mobilesv icon-po,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-ji,mobilesv icon-acb"
Asharam Foods,4.3,"Shop Number-755, Chandni Chowk, Delhi - 110006, Near Katra Asharfi, Opposite Townhall","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-yz,mobilesv icon-rq,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-po,mobilesv icon-yz,mobilesv icon-wx"
Bikano Point,3.9,"Shop No-C-9/32, Rohini Sector 15, Delhi - 110089, Near Manav Chowk","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-lk,mobilesv icon-ts,mobilesv icon-ts,mobilesv icon-nm,mobilesv icon-lk,mobilesv icon-wx,mobilesv icon-lk,mobilesv icon-acb,mobilesv icon-acb,mobilesv icon-wx"
Aggarwal Sweets Corner,4.1,"3/33, Double Storey, Shivaji Marg, Tilak Nagar, Delhi - 110018, Opposite Metro Station Gate No 2","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-ts,mobilesv icon-rq,mobilesv icon-po,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-lk,mobilesv icon-yz,mobilesv icon-po"
Sugandh Vegetarian Restaura..,4.2,"4702/21, Ansari Road, Darya Ganj, Delhi - 110002, Near HDFC Bank","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-vu,mobilesv icon-wx,mobilesv icon-nm,mobilesv icon-vu,mobilesv icon-rq,mobilesv icon-nm,mobilesv icon-lk"
Mainis Green Leaf,4.0,"201-202 , Second Floor , Unity One Mall , CBD Ground, Shahdara, Delhi - 110032","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-lk,mobilesv icon-lk"
Rasam Kitchen Restaurant,3.7,"D 33, Shyam Park Extension, Sahibabad - 201005, Near Diwakar Model School","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-yz,mobilesv icon-wx,mobilesv icon-acb,mobilesv icon-ba,mobilesv icon-nm,mobilesv icon-yz,mobilesv icon-rq,mobilesv icon-po,mobilesv icon-rq,mobilesv icon-yz,mobilesv icon-rq,mobilesv icon-ts"
Wah Ji Wah Restaurant,3.5,"B-23, New Krishna Park, Vikaspuri, Delhi - 110018, Near Janakpuri West Metro Station","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-po,mobilesv icon-po,mobilesv icon-ji,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-wx,mobilesv icon-yz,mobilesv icon-yz"
Cue Restaurant,4.2,"131, 1st Floor Mangalam Paradise Mall, Rohini Sector 3, Delhi - 110085, Near Kali Mata Mandir Deepali Chaowk","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-nm,mobilesv icon-po,mobilesv icon-nm,mobilesv icon-lk,mobilesv icon-vu,mobilesv icon-ts,mobilesv icon-ts,mobilesv icon-lk,mobilesv icon-po,mobilesv icon-ts"
Shree Ram Palace,3.9,"Shop Number-7,, K Pocket, Sheikh Sarai 2, Delhi - 110017, Near Nera Transport Authority,Lsc Market","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-acb,mobilesv icon-yz,mobilesv icon-yz,mobilesv icon-ba,mobilesv icon-wx,mobilesv icon-ji,mobilesv icon-wx,mobilesv icon-rq,mobilesv icon-acb,mobilesv icon-vu,mobilesv icon-acb,mobilesv icon-vu"
Gopalaa Restaurant,3.8,"Shop Number- F- 24/69, Main Sector 6 & 7 Dividing Road, Rohini Sector 7, Delhi - 110085, Near Ayodhya Chowk","mobilesv icon-dc,mobilesv icon-fe,mobilesv icon-ji,mobilesv icon-yz,mobilesv icon-hg,mobilesv icon-ba,mobilesv icon-lk,mobilesv icon-ts,mobilesv icon-rq,mobilesv icon-ji,mobilesv icon-nm,mobilesv icon-rq,mobilesv icon-po,mobilesv icon-vu,mobilesv icon-vu,mobilesv icon-po"
